state,source,window_from,window_to,license,event,name,city,last_status,issued,detail,relicense_of,nonresident,chain
IL,pharm-il,2026-08-29,2026-09-05,054021672,status_change,PHARMKO INC,LAWRENCE,,2020-08-19,ACTIVE -> INOPERATIVE,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054022031,status_change,"MINISTRY HOME CARE SERVICES, LLC",OAK CREEK,,2021-09-15,ACTIVE -> INOPERATIVE,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054022052,status_change,CSR AVP HOLDINGS LLC,LAVISTA,,2022-03-03,ACTIVE -> INOPERATIVE,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054022415,status_change,COMMUNITY HOSPITAL NORTH SPECIALTY PHARMACY,INDIANAPOLIS,,2022-12-06,ACTIVE -> INOPERATIVE,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054022460,status_change,"PROSPERITY PHARMACY MED CENTER, INC",FAIRFAX,,2023-04-14,NOT RENEWED -> ACTIVE,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054022538,status_change,CARELONRX PHARMACY INC,TUCSON,,2023-08-17,ACTIVE -> INOPERATIVE,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054022783,status_change,LOCAL HEALTH SPECIALTY INC,SAINT LOUIS,,2024-07-23,ACTIVE -> INOPERATIVE,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054022820,status_change,COVERMYMEDS PHARMACY LLC,IRVING,,2024-07-29,ACTIVE -> INOPERATIVE,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054022886,status_change,MIRACLE INFUSION AND SPECIALTY PHARMACY INC,SOMERSET,,2024-08-07,ACTIVE -> INOPERATIVE,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054023046,status_change,RARX II LLC,NASHVILLE,,2025-01-29,NOT RENEWED -> CLOSED,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054023062,name_change,"SAINT MARY OF NAZARETH HOSPITAL - CHICAGO, LLC",CHICAGO,,2025-05-15,"SAINT MARY OF NAZARETH HOSPITAL-CHICAGO, LLC -> SAINT MARY OF NAZARETH HOSPITAL - CHICAGO, LLC",,,other
IL,pharm-il,2026-08-29,2026-09-05,054023069,name_change,"SAINT MARY OF NAZARETH HOSPITAL - CHICAGO, LLC",CHICAGO,,2025-04-14,"SAINT MARY OF NAZARETH HOSPITAL-CHICAGO, LLC -> SAINT MARY OF NAZARETH HOSPITAL - CHICAGO, LLC",,,other
IL,pharm-il,2026-08-29,2026-09-05,054023090,status_change,RESTORATIVE COMPOUNDING PHARMACY AND WELLNESS LLC,WATERFORD,,2025-03-05,ACTIVE -> INOPERATIVE,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054023273,status_change,CUBANCE LLC,WEST PALM BEACH,,2025-10-23,ACTIVE -> INOPERATIVE,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054023388,status_change,INFINITE HEALTH PHARMACY INC.,WEST PALM BEACH,,2026-01-05,ACTIVE -> INOPERATIVE,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054023404,status_change,HERBERT RX,BRENTWOOD,,2026-01-16,ACTIVE -> INOPERATIVE,,Y,other
IL,pharm-il,2026-08-29,2026-09-05,054023411,status_change,GRANTSKY VENTURES INC,FORT PIERCE,,2026-04-02,ACTIVE -> INOPERATIVE,,Y,other
MA,pharm-ma,2026-08-29,2026-09-05,DS2190,status_change,CVS 1131,North Adams,,1993-01-21,Current -> Probation,,,chain
MA,pharm-ma,2026-08-29,2026-09-05,DS2328,status_change,Walgreens 2325,Lynn,,1994-05-26,Current -> Probation,,,chain
MA,pharm-ma,2026-08-29,2026-09-05,DS23749,status_change,Walsh Pharmacy Of Rock St Inc,Fall River,,2025-11-12,Current -> Out of Business,,,other
WV,pharm-wv,2026-08-29,2026-09-05,MO0561570,disappear,"divvyMed, LLC",Moline,Active,,last_status=Active,,Y,other
WV,pharm-wv,2026-08-29,2026-09-05,MO0562163,disappear,"divvyMED, LLC",Coralville,Active,,last_status=Active,,Y,other
WV,pharm-wv,2026-08-29,2026-09-05,EP0553853,appear,Arch Recovery Group LLC,Philippi,,,,,,other
WV,pharm-wv,2026-08-29,2026-09-05,MO0562380,appear,Marietta Memorial Hospital,Marietta,,,,,Y,other
CO,pharm-co,2026-08-29,2026-09-05,1680000333,appear,Stride CHC Pharmacy - Geneva,Aurora,,2026-08-28,issued=2026-08-28,,,other
CO,pharm-co,2026-08-29,2026-09-05,1680000334,appear,UCHealth Greeley Infusion Pharmacy,Greeley,,2026-09-01,issued=2026-09-01,,,other
CO,pharm-co,2026-08-29,2026-09-05,282,status_change,"Omnicare of New York, LLC",Wheat Ridge,,2023-06-12,Active -> Expired,,,chain
CT,pharm-ct-in,2026-08-29,2026-09-05,PCY.0001677,relist,WALGREENS #17219,CANAAN,,,issue date missing; origin unverified,,,chain
CT,pharm-ct-in,2026-08-29,2026-09-05,PCY.0002526,appear,HEARTWELL LLC,CHESHIRE,,2026-08-27,issued=2026-08-27,,,other
CT,pharm-ct-in,2026-08-29,2026-09-05,PCY.0002380,name_change,"TRCP, LLC",TAFTVILLE,,2019-01-15,"NUTMEG PHARMACY -> TRCP, LLC",,,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0002502,relist,THE COMPOUNDING PHARMACY OF AMERICA INC,KNOXVILLE,,2013-09-26,issued=2013-09-26 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0002646,relist,SUNCOAST RADIOPHARMACY SERVICES INC,TAMPA,,2014-01-28,issued=2014-01-28 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0002758,relist,BOOTHWYN PHARMACY,KENNETT SQUARE,,2014-08-25,issued=2014-08-25 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0003148,relist,SOUTHERN STAR PHARMACY,Plano,,2016-09-28,issued=2016-09-28 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0003529,relist,AUM PHARMACY,ANAHEIM,,2018-09-28,issued=2018-09-28 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0003633,relist,THE COMPOUNDING PHARMACIST,WEST CHESTER,,2019-04-18,issued=2019-04-18 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0003738,relist,PRO PHARMACY LLC,HICKSVILLE,,2019-11-21,issued=2019-11-21 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0003835,relist,GENEFIC SPECIALTY PHARMACY,FLORENCE,,2020-09-14,issued=2020-09-14 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0003900,relist,HEALTH HAVEN PHARMACY,NASHUA,,2021-02-03,issued=2021-02-03 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004020,relist,CHEVEUX LLC,PHOENIX,,2021-10-28,issued=2021-10-28 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004026,relist,BP PHARMACY INC,PHILADELPHIA,,2021-12-01,issued=2021-12-01 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004055,relist,HIGH POINT PHARMACY,ARLINGTON,,2022-05-09,issued=2022-05-09 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004176,relist,ALEXANDER'S TWIN PHARMACY,HAMILTON,,2023-09-05,issued=2023-09-05 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004296,relist,ADLAKHA INVESTMENTS INC,PFLUGERVILLE,,2025-02-03,issued=2025-02-03 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004343,relist,"GET RELIEF RX, LLC",BILLINGS,,2025-03-27,issued=2025-03-27 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004379,relist,PERFECTRX PLANO LLC,PLANO,,2024-09-25,issued=2024-09-25 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004380,relist,"OPRX #11776, LLC",PORT JEFFERSON STATION,,2025-08-29,issued=2025-08-29 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004398,relist,ZIKAM NEIGHBORHOOD PHARMACY LLC,SAN ANTONIO,,2025-02-04,issued=2025-02-04 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004403,relist,SMITHVILLE PHARMACY,SMITHVILLE,,2025-03-04,issued=2025-03-04 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004436,relist,"TIDEWATER PHARMACY AND MEDICAL SUPPLY, LLC",MT PLEASANT,,2025-04-01,issued=2025-04-01 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004444,relist,"CLEARMEDIX PHARMACY, LLC",WORTHINGTON,,2025-03-27,issued=2025-03-27 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004483,relist,REMEDY MART PHARMACY INC.,BRONX,,2026-01-29,issued=2026-01-29 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004597,relist,NOMI PHARMA,SALT LAKE CITY,,2026-01-29,issued=2026-01-29 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
CT*,pharm-ct-out,2026-08-29,2026-09-05,PCN.0004624,relist,PILL CLOUD SPECIALTY PHARMACY INC,WOODSIDE,,2026-03-26,issued=2026-03-26 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
DE,pharm-de,2026-08-29,2026-09-05,A9-0013372,appear,"MD CHS Pharmacy Services, LLC",BLUE ASH,,2026-08-28,issued=2026-08-28,,Y,other
DE,pharm-de,2026-08-29,2026-09-05,A9-0013373,appear,"Westhaven Services Co., LLC",WOONSOCKET,,2026-08-28,issued=2026-08-28,,Y,other
DE,pharm-de,2026-08-29,2026-09-05,A9-0013374,appear,Janus Rx,MONTGOMERY,,2026-08-28,issued=2026-08-28,,Y,other
DE,pharm-de,2026-08-29,2026-09-05,A9-0013375,appear,Safeway Inc.,BOISE,,2026-09-01,issued=2026-09-01,,Y,chain
DE,pharm-de,2026-08-29,2026-09-05,A9-0013376,appear,Safeway Inc.,BOISE,,2026-09-01,issued=2026-09-01,,Y,chain
DE,pharm-de,2026-08-29,2026-09-05,A3-0001066,status_change,Tunnell Cancer Center,LEWES,,2020-03-10,Active -> Closed,,,other
DE,pharm-de,2026-08-29,2026-09-05,A4-0013208,status_change,"PI Services, LLC",ERIE,,2025-04-30,Active -> Closed,,Y,other
DE,pharm-de,2026-08-29,2026-09-05,A9-0013016,status_change,"Ridgeway Pharmacy, Ltd",VICTOR,,2024-02-26,Closed -> Active,,Y,other
DE,pharm-de,2026-08-29,2026-09-05,A9-0013171,status_change,Truepill NY LLC dba FuzeRx Brooklyn,BROOKLYN,,2025-06-18,Active -> Closed,,Y,other
RI,pharm-ri,2026-08-29,2026-09-05,PHN10712,disappear,MEDVANTX SPECIALTY PHARMACY,LOUISVILLE,Active,2014-09-26,last_status=Active,,Y,other
RI,pharm-ri,2026-08-29,2026-09-05,PHN11554,disappear,DIVVYDOSE,MOLINE,Active,2018-09-17,last_status=Active,,Y,other
RI,pharm-ri,2026-08-29,2026-09-05,PHN12297,disappear,PHARMACY ALTERNATIVES LLC,CHRISTIANSBURG,Active,2022-06-30,last_status=Active,,Y,other
RI,pharm-ri,2026-08-29,2026-09-05,PHN12483,disappear,BETTER LIFE PHARMACY,CLEARWATER,Active,2024-01-24,last_status=Active,,Y,other
RI,pharm-ri,2026-08-29,2026-09-05,PHN12749,disappear,AMRX,DENTON,Active,2025-08-14,last_status=Active,,Y,other
RI,pharm-ri,2026-08-29,2026-09-05,PHA00712,appear,INFUSION SERVICES OF NORTHERN MA,RIVERSIDE,,2026-09-03,issued=2026-09-03,,,other
RI,pharm-ri,2026-08-29,2026-09-05,PHN12920,appear,HS2  INC. DBA BEACH TERRACE PHARMACY,STANTON,,2026-08-28,issued=2026-08-28,,Y,other
RI,pharm-ri,2026-08-29,2026-09-05,PHN12921,appear,TRIDENT PHARMACY,ROSENBERG,,2026-08-28,issued=2026-08-28,,Y,other
RI,pharm-ri,2026-08-29,2026-09-05,PHN12922,appear,COSTCO WHOLESALE CORPORATION DBA COSTCO PHARMACY #1840,SCOTTSDALE,,2026-08-28,issued=2026-08-28,,Y,chain
RI,pharm-ri,2026-08-29,2026-09-05,PHN12923,appear,BETTER LIFE PHARMACY,DUNEDIN,,2026-08-28,issued=2026-08-28,,Y,other
RI,pharm-ri,2026-08-29,2026-09-05,PHN12697,name_change,SIGNALRX  LLC (DBA: SIGNALRX),DRAPER,,2025-05-01,JASE PHARMACIES  LLC DBA: JASE PHARMACY -> SIGNALRX  LLC (DBA: SIGNALRX),,Y,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36650,appear,West Knox Pharmacy LLC,CORBIN,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36651,appear,"BEST CARE DIALYSIS CENTER RIVER DRIVE, LLC",MIAMI,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36652,appear,DND RX LLC,CARROLLTON,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36653,appear,"Southern Oncology Specialists, PLLC",HUNTERSVILLE,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36654,appear,ADVENTIST HEALTH SYSTEM/SUNBELT INC.,ORLANDO,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36655,appear,"ADVENTIST HEALTH SYSTEM/SUNBELT, INC",ORLANDO,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36656,appear,"Strike Rx, LLC",MALVERN,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36657,appear,KISSIMMEE SNF LLC,KISSIMMEE,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36658,appear,RLS (USA) Inc,NEW ORLEANS,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36659,appear,HeliosRx LLC,TEMPE,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36660,appear,"FLORIDA HEALTH SCIENCES CENTER, INC",BOCA GRANDE,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36661,appear,DELRAY NURSING & REHAB LLC,DELRAY BEACH,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36662,appear,Capstone Health Stuart LLC,STUART,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36663,appear,"Healthcare Facilities, LLC",TRENTON,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36664,appear,"Duran Pharmaceutical, LLC",DAVIE,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36665,appear,Camel Compounding LLC,MIAMI,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36666,appear,"Strategic Pharmaceutical Solutions, Inc.",MCDONOUGH,,,,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36667,appear,"Wal-Mart Stores East, LP",CRESTVIEW,,,,,,chain
FL,pharm-fl,2026-08-29,2026-09-05,PH36668,appear,"WAL-MART STORES EAST, LP",ORLANDO,,,,,,chain
FL,pharm-fl,2026-08-29,2026-09-05,PH11968,status_change,HEALTH FACILITIES INC,TRENTON,,,Clear -> Closed,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH2033,status_change,GOOD SAMARITAN SOCIETY-KISSIMMEE VILLAGE,KISSIMMEE,,,Clear -> Closed,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH26785,status_change,"IBIS HEALTHCARE, INC.",TAMPA,,,Clear -> Closed,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH27412,name_change,Adventist Health System Sunbelt Healthcare Corporation,APOPKA,,,AHSSHC -> Adventist Health System Sunbelt Healthcare Corporation,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH28380,status_change,MEIJER STORES LIMITED PARTNERSHIP,FORT WAYNE,,,Clear -> Closed,,,chain
FL,pharm-fl,2026-08-29,2026-09-05,PH30221,status_change,"FLORIDA HEALTH CARE PLAN, INC.",PORT ORANGE,,,Clear -> Vol Relinquish,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH32918,status_change,"FLORIDA HEALTH CARE PLAN, INC.",PALM BAY,,,Clear -> Vol Relinquish,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH33397,status_change,Direct Care Pharmacy LLC,SAINT CLOUD,,,Clear -> VR Pend Bd Act,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH35103,name_change,"SIGNALRX, LLC",WEST JORDAN,,,"Jase Pharmacies, LLC -> SIGNALRX, LLC",,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH35159,status_change,VLADES FLORIDA INC,MIAMI GARDENS,,,Clear -> Revoked,,,other
FL,pharm-fl,2026-08-29,2026-09-05,PH36538,name_change,"ORLANDO HEALTH CENTRAL, INC",EUSTIS,,,"ORLANDO HEALTH, INC -> ORLANDO HEALTH CENTRAL, INC",,,other
